"","grp","subj","sent","seg","item","acc","rt","segtype","contr"
"1334","EC",24035,"SS","c",19,1,"668","other","SOSS"
"1335","EC",24035,"SS","d",19,1,"683","other","SOSS"
"1336","EC",24035,"SS","c",20,1,"493","other","SOSS"
"1337","EC",24035,"SS","d",20,1,"809","other","SOSS"
"1338","EC",24036,"SO","c",11,1,"270","other","SOSS"
"1339","EC",24036,"SO","d",11,1,"763","other","SOSS"
"1340","EC",24036,"SO","c",12,1,"69","other","SOSS"
"1341","EC",24036,"SO","d",12,1,"83","other","SOSS"
"1342","EC",24036,"SO","c",13,1,"212","other","SOSS"
"1343","EC",24036,"SO","d",13,1,"508","other","SOSS"
"1344","EC",24036,"SO","c",15,1,"193","other","SOSS"
"1345","EC",24036,"SO","d",15,1,"422","other","SOSS"
"1346","EC",24036,"SO","c",16,1,"343","other","SOSS"
"1347","EC",24036,"SO","d",16,1,"80","other","SOSS"
"1348","EC",24036,"SO","c",17,1,"224","other","SOSS"
"1349","EC",24036,"SO","d",17,1,"680","other","SOSS"
"1350","EC",24036,"SO","c",18,1,"556","other","SOSS"
"1351","EC",24036,"SO","d",18,1,"191","other","SOSS"
"1352","EC",24036,"SO","c",19,1,"228","other","SOSS"
"1353","EC",24036,"SO","d",19,1,"581","other","SOSS"
"1354","EC",24036,"SO","c",20,1,"85","other","SOSS"
"1355","EC",24036,"SO","d",20,1,"99","other","SOSS"
"1356","EC",24036,"SS","c",12,1,"69","other","SOSS"
"1357","EC",24036,"SS","d",12,1,"89","other","SOSS"
"1358","EC",24036,"SS","c",13,1,"104","other","SOSS"
"1359","EC",24036,"SS","d",13,1,"650","other","SOSS"
"1360","EC",24036,"SS","c",14,1,"239","other","SOSS"
"1361","EC",24036,"SS","d",14,1,"229","other","SOSS"
"1362","EC",24036,"SS","c",15,1,"122","other","SOSS"
"1363","EC",24036,"SS","d",15,1,"802","other","SOSS"
"1364","EC",24036,"SS","c",17,1,"112","other","SOSS"
"1365","EC",24036,"SS","d",17,1,"248","other","SOSS"
"1366","EC",24036,"SS","c",18,1,"195","other","SOSS"
"1367","EC",24036,"SS","d",18,1,"188","other","SOSS"
"1368","EC",24036,"SS","c",19,1,"14","other","SOSS"
"1369","EC",24036,"SS","d",19,1,"108","other","SOSS"
"1370","EC",24036,"SS","c",20,1,"119","other","SOSS"
"1371","EC",24036,"SS","d",20,1,"186","other","SOSS"
"1372","EC",24037,"SO","c",11,1,"719","other","SOSS"
"1373","EC",24037,"SO","d",11,1,"733","other","SOSS"
"1374","EC",24037,"SO","c",12,1,"301","other","SOSS"
"1375","EC",24037,"SO","d",12,1,"563","other","SOSS"
"1376","EC",24037,"SO","c",13,1,"701","other","SOSS"
"1377","EC",24037,"SO","d",13,1,"557","other","SOSS"
"1378","EC",24037,"SO","c",14,1,"437","other","SOSS"
"1379","EC",24037,"SO","d",14,1,"533","other","SOSS"
"1380","EC",24037,"SO","c",15,1,"579","other","SOSS"
"1381","EC",24037,"SO","d",15,1,"934","other","SOSS"
"1382","EC",24037,"SO","c",16,1,"510","other","SOSS"
"1383","EC",24037,"SO","d",16,1,"481","other","SOSS"
"1384","EC",24037,"SO","c",17,1,"737","other","SOSS"
"1385","EC",24037,"SO","d",17,1,"681","other","SOSS"
"1386","EC",24037,"SO","c",18,1,"477","other","SOSS"
"1387","EC",24037,"SO","d",18,1,"503","other","SOSS"
"1388","EC",24037,"SO","c",19,1,"669","other","SOSS"
"1389","EC",24037,"SO","d",19,1,"748","other","SOSS"
"1390","EC",24037,"SO","c",20,1,"525","other","SOSS"
"1391","EC",24037,"SO","d",20,1,"458","other","SOSS"
"1392","EC",24037,"SS","c",11,1,"391","other","SOSS"
"1393","EC",24037,"SS","d",11,1,"483","other","SOSS"
"1394","EC",24037,"SS","c",12,1,"269","other","SOSS"
"1395","EC",24037,"SS","d",12,1,"441","other","SOSS"
"1396","EC",24037,"SS","c",13,1,"656","other","SOSS"
"1397","EC",24037,"SS","d",13,1,"356","other","SOSS"
"1398","EC",24037,"SS","c",14,1,"519","other","SOSS"
"1399","EC",24037,"SS","d",14,1,"444","other","SOSS"
"1400","EC",24037,"SS","c",15,1,"466","other","SOSS"
"1401","EC",24037,"SS","d",15,1,"275","other","SOSS"
"1402","EC",24037,"SS","c",16,1,"323","other","SOSS"
"1403","EC",24037,"SS","d",16,1,"401","other","SOSS"
"1404","EC",24037,"SS","c",17,1,"632","other","SOSS"
"1405","EC",24037,"SS","d",17,1,"992","other","SOSS"
"1406","EC",24037,"SS","c",18,0,"555","other","SOSS"
"1407","EC",24037,"SS","d",18,0,"452","other","SOSS"
"1408","EC",24037,"SS","c",19,1,"615","other","SOSS"
"1409","EC",24037,"SS","d",19,1,"637","other","SOSS"
"1410","EC",24037,"SS","c",20,1,"335","other","SOSS"
"1411","EC",24037,"SS","d",20,1,"348","other","SOSS"
"1412","EC",24038,"SO","c",11,1,"1741","other","SOSS"
"1413","EC",24038,"SO","d",11,1,"1059","other","SOSS"
"1414","EC",24038,"SO","c",12,1,"29","other","SOSS"
"1415","EC",24038,"SO","d",12,1,"467","other","SOSS"
"1416","EC",24038,"SO","c",13,1,"1284","other","SOSS"
"1417","EC",24038,"SO","d",13,1,"3508","other","SOSS"
"1418","EC",24038,"SO","c",14,1,"508","other","SOSS"
"1419","EC",24038,"SO","d",14,1,"484","other","SOSS"
"1420","EC",24038,"SO","c",15,1,"1330","other","SOSS"
"1421","EC",24038,"SO","d",15,1,"1142","other","SOSS"
"1422","EC",24038,"SO","c",16,1,"382","other","SOSS"
"1423","EC",24038,"SO","d",16,1,"1265","other","SOSS"
"1424","EC",24038,"SO","c",17,1,"1728","other","SOSS"
"1425","EC",24038,"SO","d",17,1,"1033","other","SOSS"
"1426","EC",24038,"SO","c",18,1,"380","other","SOSS"
"1427","EC",24038,"SO","d",18,1,"622","other","SOSS"
"1428","EC",24038,"SO","c",19,1,"676","other","SOSS"
"1429","EC",24038,"SO","d",19,1,"860","other","SOSS"
"1430","EC",24038,"SO","c",20,1,"852","other","SOSS"
"1431","EC",24038,"SO","d",20,1,"506","other","SOSS"
"1432","EC",24038,"SS","c",11,1,"1494","other","SOSS"
"1433","EC",24038,"SS","d",11,1,"489","other","SOSS"
"1434","EC",24038,"SS","c",12,1,"596","other","SOSS"
"1435","EC",24038,"SS","d",12,1,"248","other","SOSS"
"1436","EC",24038,"SS","c",13,1,"335","other","SOSS"
"1437","EC",24038,"SS","d",13,1,"2026","other","SOSS"
"1438","EC",24038,"SS","c",14,1,"198","other","SOSS"
"1439","EC",24038,"SS","d",14,1,"787","other","SOSS"
"1440","EC",24038,"SS","c",15,1,"753","other","SOSS"
"1441","EC",24038,"SS","d",15,1,"161","other","SOSS"
"1442","EC",24038,"SS","c",16,1,"977","other","SOSS"
"1443","EC",24038,"SS","d",16,1,"256","other","SOSS"
"1444","EC",24038,"SS","c",17,1,"191","other","SOSS"
"1445","EC",24038,"SS","d",17,1,"311","other","SOSS"
"1446","EC",24038,"SS","c",18,1,"722","other","SOSS"
"1447","EC",24038,"SS","d",18,1,"411","other","SOSS"
"1448","EC",24038,"SS","c",19,1,"309","other","SOSS"
"1449","EC",24038,"SS","d",19,1,"355","other","SOSS"
"1450","EC",24038,"SS","c",20,1,"198","other","SOSS"
"1451","EC",24038,"SS","d",20,1,"1019","other","SOSS"
"1452","EC",24039,"SO","c",11,1,"3206","other","SOSS"
"1453","EC",24039,"SO","d",11,1,"757","other","SOSS"
"1454","EC",24039,"SO","c",12,1,"565","other","SOSS"
"1455","EC",24039,"SO","d",12,1,"986","other","SOSS"
"1456","EC",24039,"SO","c",13,0,"1268","other","SOSS"
"1457","EC",24039,"SO","d",13,0,"1308","other","SOSS"
"1458","EC",24039,"SO","c",14,1,"716","other","SOSS"
"1459","EC",24039,"SO","d",14,1,"1299","other","SOSS"
"1460","EC",24039,"SO","c",15,1,"603","other","SOSS"
"1461","EC",24039,"SO","d",15,1,"1694","other","SOSS"
"1462","EC",24039,"SO","c",16,1,"1158","other","SOSS"
"1463","EC",24039,"SO","d",16,1,"1488","other","SOSS"
"1464","EC",24039,"SO","c",17,1,"2528","other","SOSS"
"1465","EC",24039,"SO","d",17,1,"696","other","SOSS"
"1466","EC",24039,"SO","c",18,1,"653","other","SOSS"
"1467","EC",24039,"SO","d",18,1,"1166","other","SOSS"
"1468","EC",24039,"SO","c",19,1,"461","other","SOSS"
"1469","EC",24039,"SO","d",19,1,"779","other","SOSS"
"1470","EC",24039,"SO","c",20,1,"1356","other","SOSS"
"1471","EC",24039,"SO","d",20,1,"691","other","SOSS"
"1472","EC",24039,"SS","c",11,1,"470","other","SOSS"
"1473","EC",24039,"SS","d",11,1,"419","other","SOSS"
"1474","EC",24039,"SS","c",12,1,"115","other","SOSS"
"1475","EC",24039,"SS","d",12,1,"183","other","SOSS"
"1476","EC",24039,"SS","c",13,1,"663","other","SOSS"
"1477","EC",24039,"SS","d",13,1,"673","other","SOSS"
"1478","EC",24039,"SS","c",14,1,"382","other","SOSS"
"1479","EC",24039,"SS","d",14,1,"493","other","SOSS"
"1480","EC",24039,"SS","c",15,1,"1194","other","SOSS"
"1481","EC",24039,"SS","d",15,1,"482","other","SOSS"
"1482","EC",24039,"SS","c",16,1,"99","other","SOSS"
"1483","EC",24039,"SS","d",16,1,"48","other","SOSS"
"1484","EC",24039,"SS","c",17,1,"702","other","SOSS"
"1485","EC",24039,"SS","d",17,1,"584","other","SOSS"
"1486","EC",24039,"SS","c",18,1,"226","other","SOSS"
"1487","EC",24039,"SS","d",18,1,"164","other","SOSS"
"1488","EC",24039,"SS","c",19,1,"422","other","SOSS"
"1489","EC",24039,"SS","d",19,1,"660","other","SOSS"
"1490","EC",24039,"SS","c",20,1,"302","other","SOSS"
"1491","EC",24039,"SS","d",20,1,"675","other","SOSS"
"1492","EC",24040,"SO","c",11,0,"182","other","SOSS"
"1493","EC",24040,"SO","d",11,0,"156","other","SOSS"
"1494","EC",24040,"SO","c",12,1,"229","other","SOSS"
"1495","EC",24040,"SO","d",12,1,"138","other","SOSS"
"1496","EC",24040,"SO","c",13,1,"205","other","SOSS"
"1497","EC",24040,"SO","d",13,1,"292","other","SOSS"
"1498","EC",24040,"SO","c",14,1,"133","other","SOSS"
"1499","EC",24040,"SO","d",14,1,"252","other","SOSS"
"1500","EC",24040,"SO","c",15,0,"444","other","SOSS"
"1501","EC",24040,"SO","d",15,0,"310","other","SOSS"
"1502","EC",24040,"SO","c",16,1,"134","other","SOSS"
"1503","EC",24040,"SO","d",16,1,"153","other","SOSS"
"1504","EC",24040,"SO","c",17,1,"225","other","SOSS"
"1505","EC",24040,"SO","d",17,1,"257","other","SOSS"
"1506","EC",24040,"SO","c",18,1,"293","other","SOSS"
"1507","EC",24040,"SO","d",18,1,"351","other","SOSS"
"1508","EC",24040,"SO","c",19,1,"405","other","SOSS"
"1509","EC",24040,"SO","d",19,1,"244","other","SOSS"
"1510","EC",24040,"SO","c",20,1,"244","other","SOSS"
"1511","EC",24040,"SO","d",20,1,"242","other","SOSS"
"1512","EC",24040,"SS","c",11,1,"167","other","SOSS"
"1513","EC",24040,"SS","d",11,1,"163","other","SOSS"
"1514","EC",24040,"SS","c",12,1,"197","other","SOSS"
"1515","EC",24040,"SS","d",12,1,"289","other","SOSS"
"1516","EC",24040,"SS","c",13,1,"200","other","SOSS"
"1517","EC",24040,"SS","d",13,1,"107","other","SOSS"
"1518","EC",24040,"SS","c",14,1,"215","other","SOSS"
"1519","EC",24040,"SS","d",14,1,"204","other","SOSS"
"1520","EC",24040,"SS","c",15,1,"35","other","SOSS"
"1521","EC",24040,"SS","d",15,1,"75","other","SOSS"
"1522","EC",24040,"SS","c",16,1,"83","other","SOSS"
"1523","EC",24040,"SS","d",16,1,"97","other","SOSS"
"1524","EC",24040,"SS","c",17,1,"169","other","SOSS"
"1525","EC",24040,"SS","d",17,1,"304","other","SOSS"
"1526","EC",24040,"SS","c",18,1,"227","other","SOSS"
"1527","EC",24040,"SS","d",18,1,"340","other","SOSS"
"1528","EC",24040,"SS","c",19,1,"232","other","SOSS"
"1529","EC",24040,"SS","d",19,1,"277","other","SOSS"
"1530","EC",24040,"SS","c",20,1,"142","other","SOSS"
"1531","EC",24040,"SS","d",20,1,"50","other","SOSS"
"1532","EC",24041,"SO","c",11,1,"790","other","SOSS"
"1533","EC",24041,"SO","d",11,1,"836","other","SOSS"
"1534","EC",24041,"SO","c",12,1,"1348","other","SOSS"
"1535","EC",24041,"SO","d",12,1,"985","other","SOSS"
"1536","EC",24041,"SO","c",13,1,"852","other","SOSS"
"1537","EC",24041,"SO","d",13,1,"852","other","SOSS"
"1538","EC",24041,"SO","c",14,1,"812","other","SOSS"
"1539","EC",24041,"SO","d",14,1,"1012","other","SOSS"
"1540","EC",24041,"SO","c",15,1,"1146","other","SOSS"
"1541","EC",24041,"SO","d",15,1,"991","other","SOSS"
"1542","EC",24041,"SO","c",16,1,"942","other","SOSS"
"1543","EC",24041,"SO","d",16,1,"944","other","SOSS"
"1544","EC",24041,"SO","c",17,0,"2256","other","SOSS"
"1545","EC",24041,"SO","d",17,0,"904","other","SOSS"
"1546","EC",24041,"SO","c",18,1,"828","other","SOSS"
"1547","EC",24041,"SO","d",18,1,"894","other","SOSS"
"1548","EC",24041,"SO","c",19,1,"933","other","SOSS"
"1549","EC",24041,"SO","d",19,1,"916","other","SOSS"
"1550","EC",24041,"SO","c",20,1,"3437","other","SOSS"
"1551","EC",24041,"SO","d",20,1,"1322","other","SOSS"
"1552","EC",24041,"SS","c",11,1,"1039","other","SOSS"
"1553","EC",24041,"SS","d",11,1,"739","other","SOSS"
"1554","EC",24041,"SS","c",12,1,"628","other","SOSS"
"1555","EC",24041,"SS","d",12,1,"633","other","SOSS"
"1556","EC",24041,"SS","c",13,1,"832","other","SOSS"
"1557","EC",24041,"SS","d",13,1,"554","other","SOSS"
"1558","EC",24041,"SS","c",14,1,"670","other","SOSS"
"1559","EC",24041,"SS","d",14,1,"948","other","SOSS"
"1560","EC",24041,"SS","c",15,1,"346","other","SOSS"
"1561","EC",24041,"SS","d",15,1,"594","other","SOSS"
"1562","EC",24041,"SS","c",16,1,"874","other","SOSS"
"1563","EC",24041,"SS","d",16,1,"376","other","SOSS"
"1564","EC",24041,"SS","c",17,1,"825","other","SOSS"
"1565","EC",24041,"SS","d",17,1,"848","other","SOSS"
"1566","EC",24041,"SS","c",18,1,"579","other","SOSS"
"1567","EC",24041,"SS","d",18,1,"500","other","SOSS"
"1568","EC",24041,"SS","c",19,1,"438","other","SOSS"
"1569","EC",24041,"SS","d",19,1,"780","other","SOSS"
"1570","EC",24041,"SS","c",20,1,"663","other","SOSS"
"1571","EC",24041,"SS","d",20,1,"434","other","SOSS"
"1572","EC",24042,"SO","c",11,1,"302","other","SOSS"
"1573","EC",24042,"SO","d",11,1,"419","other","SOSS"
"1574","EC",24042,"SO","c",12,1,"1828","other","SOSS"
"1575","EC",24042,"SO","d",12,1,"203","other","SOSS"
"1576","EC",24042,"SO","c",13,1,"227","other","SOSS"
"1577","EC",24042,"SO","d",13,1,"483","other","SOSS"
"1578","EC",24042,"SO","c",14,1,"500","other","SOSS"
"1579","EC",24042,"SO","d",14,1,"604","other","SOSS"
"1580","EC",24042,"SO","c",15,1,"281","other","SOSS"
"1581","EC",24042,"SO","d",15,1,"278","other","SOSS"
"1582","EC",24042,"SO","c",16,1,"1582","other","SOSS"
"1583","EC",24042,"SO","d",16,1,"880","other","SOSS"
"1584","EC",24042,"SO","c",17,1,"951","other","SOSS"
"1585","EC",24042,"SO","d",17,1,"1600","other","SOSS"
"1586","EC",24042,"SO","c",18,1,"380","other","SOSS"
"1587","EC",24042,"SO","d",18,1,"382","other","SOSS"
"1588","EC",24042,"SO","c",20,1,"1556","other","SOSS"
"1589","EC",24042,"SO","d",20,1,"178","other","SOSS"
"1590","EC",24042,"SS","c",11,1,"550","other","SOSS"
"1591","EC",24042,"SS","d",11,1,"889","other","SOSS"
"1592","EC",24042,"SS","c",12,1,"1027","other","SOSS"
"1593","EC",24042,"SS","d",12,1,"2343","other","SOSS"
"1594","EC",24042,"SS","c",13,0,"240","other","SOSS"
"1595","EC",24042,"SS","d",13,0,"377","other","SOSS"
"1596","EC",24042,"SS","c",14,1,"725","other","SOSS"
"1597","EC",24042,"SS","d",14,1,"474","other","SOSS"
"1598","EC",24042,"SS","c",15,1,"34","other","SOSS"
"1599","EC",24042,"SS","d",15,1,"657","other","SOSS"
"1600","EC",24042,"SS","c",16,1,"322","other","SOSS"
"1601","EC",24042,"SS","d",16,1,"287","other","SOSS"
"1602","EC",24042,"SS","c",17,1,"295","other","SOSS"
"1603","EC",24042,"SS","d",17,1,"423","other","SOSS"
"1604","EC",24042,"SS","c",18,1,"370","other","SOSS"
"1605","EC",24042,"SS","d",18,1,"540","other","SOSS"
"1606","EC",24042,"SS","c",19,1,"94","other","SOSS"
"1607","EC",24042,"SS","d",19,1,"299","other","SOSS"
"1608","EC",24042,"SS","c",20,1,"582","other","SOSS"
"1609","EC",24042,"SS","d",20,1,"122","other","SOSS"
"1610","EC",24043,"SO","c",11,1,"1046","other","SOSS"
"1611","EC",24043,"SO","d",11,1,"756","other","SOSS"
"1612","EC",24043,"SO","c",12,1,"588","other","SOSS"
"1613","EC",24043,"SO","d",12,1,"851","other","SOSS"
"1614","EC",24043,"SO","c",13,1,"1924","other","SOSS"
"1615","EC",24043,"SO","d",13,1,"940","other","SOSS"
"1616","EC",24043,"SO","c",14,1,"1636","other","SOSS"
"1617","EC",24043,"SO","d",14,1,"1380","other","SOSS"
"1618","EC",24043,"SO","c",15,1,"2042","other","SOSS"
"1619","EC",24043,"SO","d",15,1,"943","other","SOSS"
"1620","EC",24043,"SO","c",16,1,"550","other","SOSS"
"1621","EC",24043,"SO","d",16,1,"648","other","SOSS"
"1622","EC",24043,"SO","c",17,1,"1504","other","SOSS"
"1623","EC",24043,"SO","d",17,1,"1592","other","SOSS"
"1624","EC",24043,"SO","c",18,1,"860","other","SOSS"
"1625","EC",24043,"SO","d",18,1,"1590","other","SOSS"
"1626","EC",24043,"SO","c",19,1,"1572","other","SOSS"
"1627","EC",24043,"SO","d",19,1,"2948","other","SOSS"
"1628","EC",24043,"SO","c",20,1,"1772","other","SOSS"
"1629","EC",24043,"SO","d",20,1,"658","other","SOSS"
"1630","EC",24043,"SS","c",11,1,"750","other","SOSS"
"1631","EC",24043,"SS","d",11,1,"810","other","SOSS"
"1632","EC",24043,"SS","c",12,1,"372","other","SOSS"
"1633","EC",24043,"SS","d",12,1,"511","other","SOSS"
"1634","EC",24043,"SS","c",13,1,"848","other","SOSS"
"1635","EC",24043,"SS","d",13,1,"755","other","SOSS"
"1636","EC",24043,"SS","c",14,1,"838","other","SOSS"
"1637","EC",24043,"SS","d",14,1,"668","other","SOSS"
"1638","EC",24043,"SS","c",15,1,"962","other","SOSS"
"1639","EC",24043,"SS","d",15,1,"522","other","SOSS"
"1640","EC",24043,"SS","c",16,1,"226","other","SOSS"
"1641","EC",24043,"SS","d",16,1,"584","other","SOSS"
"1642","EC",24043,"SS","c",17,1,"992","other","SOSS"
"1643","EC",24043,"SS","d",17,1,"1120","other","SOSS"
"1644","EC",24043,"SS","c",18,1,"698","other","SOSS"
"1645","EC",24043,"SS","d",18,1,"796","other","SOSS"
"1646","EC",24043,"SS","c",19,1,"598","other","SOSS"
"1647","EC",24043,"SS","d",19,1,"891","other","SOSS"
"1648","EC",24043,"SS","c",20,1,"1086","other","SOSS"
"1649","EC",24043,"SS","d",20,1,"1506","other","SOSS"
"1650","EC",24044,"SO","c",11,1,"117","other","SOSS"
"1651","EC",24044,"SO","d",11,1,"60","other","SOSS"
"1652","EC",24044,"SO","c",12,1,"1182","other","SOSS"
"1653","EC",24044,"SO","d",12,1,"25","other","SOSS"
"1654","EC",24044,"SO","c",13,1,"2037","other","SOSS"
"1655","EC",24044,"SO","d",13,1,"212","other","SOSS"
"1656","EC",24044,"SO","c",14,1,"788","other","SOSS"
"1657","EC",24044,"SO","d",14,1,"3","other","SOSS"
"1658","EC",24044,"SO","c",15,1,"419","other","SOSS"
"1659","EC",24044,"SO","d",15,1,"126","other","SOSS"
"1660","EC",24044,"SO","c",16,1,"782","other","SOSS"
"1661","EC",24044,"SO","d",16,1,"200","other","SOSS"
"1662","EC",24044,"SO","c",17,1,"1296","other","SOSS"
"1663","EC",24044,"SO","d",17,1,"160","other","SOSS"
"1664","EC",24044,"SO","c",18,1,"205","other","SOSS"
"1665","EC",24044,"SO","d",18,1,"526","other","SOSS"
"1666","EC",24044,"SO","c",19,1,"1139","other","SOSS"
"1667","EC",24044,"SO","d",19,1,"220","other","SOSS"
"1668","EC",24044,"SO","c",20,0,"556","other","SOSS"
"1669","EC",24044,"SO","d",20,0,"1227","other","SOSS"
"1670","EC",24044,"SS","c",11,1,"357","other","SOSS"
"1671","EC",24044,"SS","d",11,1,"240","other","SOSS"
"1672","EC",24044,"SS","c",12,1,"11","other","SOSS"
"1673","EC",24044,"SS","d",12,1,"184","other","SOSS"
"1674","EC",24044,"SS","c",13,1,"88","other","SOSS"
"1675","EC",24044,"SS","d",13,1,"114","other","SOSS"
"1676","EC",24044,"SS","c",14,1,"462","other","SOSS"
"1677","EC",24044,"SS","d",14,1,"1299","other","SOSS"
"1678","EC",24044,"SS","c",15,1,"274","other","SOSS"
"1679","EC",24044,"SS","d",15,1,"51","other","SOSS"
"1680","EC",24044,"SS","c",16,1,"593","other","SOSS"
"1681","EC",24044,"SS","d",16,1,"120","other","SOSS"
"1682","EC",24044,"SS","c",17,1,"176","other","SOSS"
"1683","EC",24044,"SS","d",17,1,"207","other","SOSS"
"1684","EC",24044,"SS","c",18,1,"570","other","SOSS"
"1685","EC",24044,"SS","d",18,1,"1300","other","SOSS"
"1686","EC",24044,"SS","c",19,1,"406","other","SOSS"
"1687","EC",24044,"SS","d",19,1,"84","other","SOSS"
"1688","EC",24044,"SS","c",20,1,"110","other","SOSS"
"1689","EC",24044,"SS","d",20,1,"42","other","SOSS"
"1690","EC",24045,"SO","c",11,0,"966","other","SOSS"
"1691","EC",24045,"SO","d",11,0,"1285","other","SOSS"
"1692","EC",24045,"SO","c",12,1,"349","other","SOSS"
"1693","EC",24045,"SO","d",12,1,"290","other","SOSS"
"1694","EC",24045,"SO","c",13,1,"1909","other","SOSS"
"1695","EC",24045,"SO","d",13,1,"404","other","SOSS"
"1696","EC",24045,"SO","c",14,1,"460","other","SOSS"
"1697","EC",24045,"SO","d",14,1,"436","other","SOSS"
"1698","EC",24045,"SO","c",15,1,"562","other","SOSS"
"1699","EC",24045,"SO","d",15,1,"1390","other","SOSS"
"1700","EC",24045,"SO","c",16,1,"430","other","SOSS"
"1701","EC",24045,"SO","d",16,1,"1608","other","SOSS"
"1702","EC",24045,"SO","c",17,1,"408","other","SOSS"
"1703","EC",24045,"SO","d",17,1,"593","other","SOSS"
"1704","EC",24045,"SO","c",18,1,"387","other","SOSS"
"1705","EC",24045,"SO","d",18,1,"375","other","SOSS"
"1706","EC",24045,"SO","c",19,1,"675","other","SOSS"
"1707","EC",24045,"SO","d",19,1,"715","other","SOSS"
"1708","EC",24045,"SO","c",20,1,"1140","other","SOSS"
"1709","EC",24045,"SO","d",20,1,"1154","other","SOSS"
"1710","EC",24045,"SS","c",11,1,"261","other","SOSS"
"1711","EC",24045,"SS","d",11,1,"136","other","SOSS"
"1712","EC",24045,"SS","c",12,1,"140","other","SOSS"
"1713","EC",24045,"SS","d",12,1,"128","other","SOSS"
"1714","EC",24045,"SS","c",13,1,"632","other","SOSS"
"1715","EC",24045,"SS","d",13,1,"450","other","SOSS"
"1716","EC",24045,"SS","c",14,1,"350","other","SOSS"
"1717","EC",24045,"SS","d",14,1,"421","other","SOSS"
"1718","EC",24045,"SS","c",15,1,"266","other","SOSS"
"1719","EC",24045,"SS","d",15,1,"139","other","SOSS"
"1720","EC",24045,"SS","c",16,1,"529","other","SOSS"
"1721","EC",24045,"SS","d",16,1,"607","other","SOSS"
"1722","EC",24045,"SS","c",17,1,"464","other","SOSS"
"1723","EC",24045,"SS","d",17,1,"352","other","SOSS"
"1724","EC",24045,"SS","c",18,1,"475","other","SOSS"
"1725","EC",24045,"SS","d",18,1,"236","other","SOSS"
"1726","EC",24045,"SS","c",19,1,"295","other","SOSS"
"1727","EC",24045,"SS","d",19,1,"365","other","SOSS"
"1728","EC",24045,"SS","c",20,1,"358","other","SOSS"
"1729","EC",24045,"SS","d",20,1,"282","other","SOSS"
"1730","EC",24046,"SO","c",11,1,"286","other","SOSS"
"1731","EC",24046,"SO","d",11,1,"332","other","SOSS"
"1732","EC",24046,"SO","c",12,1,"213","other","SOSS"
